transaction_id,sale_date,product_id,units_sold,store_region,total_revenue
TXN-SALE-00680-102,2026-05-08,102,10,North,450.0
TXN-SALE-00680-103,2026-05-08,103,28,North,7000.0
TXN-SALE-00680-104,2026-05-08,104,33,South,2145.0
TXN-SALE-00681-101,2026-05-09,101,50,West,60000.0
TXN-SALE-00681-102,2026-05-09,102,26,North,1170.0
TXN-SALE-00681-103,2026-05-09,103,41,South,10250.0
TXN-SALE-00681-104,2026-05-09,104,41,East,2665.0
TXN-SALE-00682-101,2026-05-10,101,24,North,28800.0
TXN-SALE-00682-102,2026-05-10,102,45,West,2025.0
TXN-SALE-00682-103,2026-05-10,103,28,West,7000.0
TXN-SALE-00682-104,2026-05-10,104,52,South,3380.0
TXN-SALE-00683-101,2026-05-11,101,37,North,44400.0
TXN-SALE-00683-102,2026-05-11,102,33,North,1485.0
TXN-SALE-00683-103,2026-05-11,103,26,West,6500.0
TXN-SALE-00683-104,2026-05-11,104,16,East,1040.0
TXN-SALE-00684-101,2026-05-12,101,18,North,21600.0
TXN-SALE-00684-102,2026-05-12,102,11,West,495.0
TXN-SALE-00684-103,2026-05-12,103,37,West,9250.0
TXN-SALE-00684-104,2026-05-12,104,18,West,1170.0
TXN-SALE-00685-101,2026-05-13,101,20,North,24000.0
TXN-SALE-00685-102,2026-05-13,102,28,North,1260.0
TXN-SALE-00685-103,2026-05-13,103,35,North,8750.0
TXN-SALE-00685-104,2026-05-13,104,16,East,1040.0
TXN-SALE-00686-101,2026-05-14,101,28,North,33600.0
TXN-SALE-00686-102,2026-05-14,102,30,East,1350.0
TXN-SALE-00686-103,2026-05-14,103,13,West,3250.0
TXN-SALE-00686-104,2026-05-14,104,18,West,1170.0
TXN-SALE-00687-101,2026-05-15,101,28,West,33600.0
TXN-SALE-00687-102,2026-05-15,102,16,East,720.0
TXN-SALE-00687-103,2026-05-15,103,16,West,4000.0
TXN-SALE-00687-104,2026-05-15,104,11,West,715.0
TXN-SALE-00688-101,2026-05-16,101,15,North,18000.0
TXN-SALE-00688-102,2026-05-16,102,13,West,585.0
TXN-SALE-00688-103,2026-05-16,103,21,West,5250.0
TXN-SALE-00688-104,2026-05-16,104,26,South,1690.0
TXN-SALE-00689-101,2026-05-17,101,21,South,25200.0
TXN-SALE-00689-102,2026-05-17,102,15,South,675.0
TXN-SALE-00689-103,2026-05-17,103,15,West,3750.0
TXN-SALE-00689-104,2026-05-17,104,35,North,2275.0
TXN-SALE-00690-101,2026-05-18,101,15,South,18000.0
TXN-SALE-00690-102,2026-05-18,102,40,North,1800.0
TXN-SALE-00690-103,2026-05-18,103,21,East,5250.0
TXN-SALE-00690-104,2026-05-18,104,40,East,2600.0
TXN-SALE-00691-101,2026-05-19,101,13,North,15600.0
TXN-SALE-00691-102,2026-05-19,102,28,East,1260.0
TXN-SALE-00691-103,2026-05-19,103,23,South,5750.0
TXN-SALE-00691-104,2026-05-19,104,35,West,2275.0
TXN-SALE-00692-101,2026-05-20,101,40,North,48000.0
TXN-SALE-00692-102,2026-05-20,102,35,South,1575.0
TXN-SALE-00692-103,2026-05-20,103,13,North,3250.0
TXN-SALE-00692-104,2026-05-20,104,8,East,520.0
TXN-SALE-00693-101,2026-05-21,101,28,North,33600.0
TXN-SALE-00693-102,2026-05-21,102,20,South,900.0
TXN-SALE-00693-103,2026-05-21,103,28,East,7000.0
TXN-SALE-00693-104,2026-05-21,104,30,West,1950.0
TXN-SALE-00694-101,2026-05-22,101,20,East,24000.0
TXN-SALE-00694-102,2026-05-22,102,32,East,1440.0
TXN-SALE-00694-103,2026-05-22,103,28,East,7000.0
TXN-SALE-00694-104,2026-05-22,104,15,North,975.0
TXN-SALE-00695-101,2026-05-23,101,44,East,52800.0
TXN-SALE-00695-102,2026-05-23,102,13,South,585.0
TXN-SALE-00695-103,2026-05-23,103,48,East,12000.0
TXN-SALE-00695-104,2026-05-23,104,46,South,2990.0
TXN-SALE-00696-101,2026-05-24,101,24,North,28800.0
TXN-SALE-00696-102,2026-05-24,102,48,North,2160.0
TXN-SALE-00696-103,2026-05-24,103,39,South,9750.0
TXN-SALE-00696-104,2026-05-24,104,48,North,3120.0
TXN-SALE-00697-101,2026-05-25,101,25,North,30000.0
TXN-SALE-00697-102,2026-05-25,102,33,East,1485.0
TXN-SALE-00697-103,2026-05-25,103,35,West,8750.0
TXN-SALE-00697-104,2026-05-25,104,39,West,2535.0
TXN-SALE-00698-101,2026-05-26,101,32,North,38400.0
TXN-SALE-00698-102,2026-05-26,102,40,South,1800.0
TXN-SALE-00698-103,2026-05-26,103,27,East,6750.0
TXN-SALE-00698-104,2026-05-26,104,40,South,2600.0
TXN-SALE-00699-101,2026-05-27,101,8,North,9600.0
TXN-SALE-00699-102,2026-05-27,102,40,North,1800.0
TXN-SALE-00699-103,2026-05-27,103,32,North,8000.0
TXN-SALE-00699-104,2026-05-27,104,27,East,1755.0
TXN-SALE-00700-101,2026-05-28,101,25,South,30000.0
TXN-SALE-00700-102,2026-05-28,102,34,North,1530.0
TXN-SALE-00700-103,2026-05-28,103,32,West,8000.0
TXN-SALE-00700-104,2026-05-28,104,8,North,520.0
TXN-SALE-00701-101,2026-05-29,101,30,North,36000.0
TXN-SALE-00701-102,2026-05-29,102,20,West,900.0
TXN-SALE-00701-103,2026-05-29,103,27,North,6750.0
TXN-SALE-00701-104,2026-05-29,104,25,West,1625.0
TXN-SALE-00702-101,2026-05-30,101,30,South,36000.0
TXN-SALE-00702-102,2026-05-30,102,50,East,2250.0
TXN-SALE-00702-103,2026-05-30,103,24,East,6000.0
TXN-SALE-00702-104,2026-05-30,104,46,North,2990.0
TXN-SALE-00703-101,2026-05-31,101,26,East,31200.0
TXN-SALE-00703-102,2026-05-31,102,22,South,990.0
TXN-SALE-00703-103,2026-05-31,103,48,South,12000.0
TXN-SALE-00703-104,2026-05-31,104,19,North,1235.0
TXN-SALE-00704-101,2026-06-01,101,39,South,46800.0
TXN-SALE-00704-102,2026-06-01,102,20,North,900.0
TXN-SALE-00704-103,2026-06-01,103,35,East,8750.0
TXN-SALE-00704-104,2026-06-01,104,39,East,2535.0
TXN-SALE-00705-101,2026-06-02,101,35,North,42000.0
TXN-SALE-00705-102,2026-06-02,102,39,South,1755.0
TXN-SALE-00705-103,2026-06-02,103,20,East,5000.0
TXN-SALE-00705-104,2026-06-02,104,18,West,1170.0
TXN-SALE-00706-101,2026-06-03,101,35,South,42000.0
TXN-SALE-00706-102,2026-06-03,102,39,West,1755.0
TXN-SALE-00706-103,2026-06-03,103,17,West,4250.0
TXN-SALE-00706-104,2026-06-03,104,10,South,650.0
TXN-SALE-00707-101,2026-06-04,101,15,East,18000.0
TXN-SALE-00707-102,2026-06-04,102,40,West,1800.0
TXN-SALE-00707-103,2026-06-04,103,35,East,8750.0
TXN-SALE-00707-104,2026-06-04,104,13,South,845.0
TXN-SALE-00708-101,2026-06-05,101,29,West,34800.0
TXN-SALE-00708-102,2026-06-05,102,35,North,1575.0
TXN-SALE-00708-103,2026-06-05,103,13,East,3250.0
TXN-SALE-00708-104,2026-06-05,104,30,East,1950.0
TXN-SALE-00709-101,2026-06-06,101,15,South,18000.0
TXN-SALE-00709-102,2026-06-06,102,26,West,1170.0
TXN-SALE-00709-103,2026-06-06,103,11,South,2750.0
TXN-SALE-00709-104,2026-06-06,104,48,West,3120.0
TXN-SALE-00710-101,2026-06-07,101,26,North,31200.0
TXN-SALE-00710-102,2026-06-07,102,35,West,1575.0
TXN-SALE-00710-103,2026-06-07,103,44,South,11000.0
TXN-SALE-00710-104,2026-06-07,104,17,South,1105.0
TXN-SALE-00711-101,2026-06-08,101,27,East,32400.0
TXN-SALE-00711-102,2026-06-08,102,22,East,990.0
TXN-SALE-00711-103,2026-06-08,103,34,West,8500.0
TXN-SALE-00711-104,2026-06-08,104,27,East,1755.0
TXN-SALE-00712-101,2026-06-09,101,30,North,36000.0
TXN-SALE-00712-102,2026-06-09,102,10,East,450.0
TXN-SALE-00712-103,2026-06-09,103,23,North,5750.0
TXN-SALE-00712-104,2026-06-09,104,41,West,2665.0
TXN-SALE-00713-101,2026-06-10,101,20,South,24000.0
TXN-SALE-00713-102,2026-06-10,102,39,East,1755.0
TXN-SALE-00713-103,2026-06-10,103,15,East,3750.0
TXN-SALE-00713-104,2026-06-10,104,34,North,2210.0
TXN-SALE-00714-101,2026-06-11,101,32,East,38400.0
TXN-SALE-00714-102,2026-06-11,102,27,North,1215.0
TXN-SALE-00714-103,2026-06-11,103,27,South,6750.0
TXN-SALE-00714-104,2026-06-11,104,32,South,2080.0
TXN-SALE-00715-101,2026-06-12,101,37,West,44400.0
TXN-SALE-00715-102,2026-06-12,102,27,East,1215.0
TXN-SALE-00715-103,2026-06-12,103,13,East,3250.0
TXN-SALE-00715-104,2026-06-12,104,34,East,2210.0
TXN-SALE-00716-101,2026-06-13,101,44,North,52800.0
TXN-SALE-00716-102,2026-06-13,102,13,South,585.0
TXN-SALE-00716-103,2026-06-13,103,15,South,3750.0
TXN-SALE-00716-104,2026-06-13,104,53,North,3445.0
TXN-SALE-00717-101,2026-06-14,101,53,South,63600.0
TXN-SALE-00717-102,2026-06-14,102,11,West,495.0
TXN-SALE-00717-103,2026-06-14,103,22,North,5500.0
TXN-SALE-00717-104,2026-06-14,104,42,South,2730.0
TXN-SALE-00718-101,2026-06-15,101,30,West,36000.0
TXN-SALE-00718-102,2026-06-15,102,32,South,1440.0
TXN-SALE-00718-103,2026-06-15,103,15,South,3750.0
TXN-SALE-00718-104,2026-06-15,104,36,East,2340.0
TXN-SALE-00719-101,2026-06-16,101,34,West,40800.0
TXN-SALE-00719-102,2026-06-16,102,32,East,1440.0
TXN-SALE-00719-103,2026-06-16,103,13,East,3250.0
TXN-SALE-00719-104,2026-06-16,104,37,North,2405.0
TXN-SALE-00720-101,2026-06-17,101,12,South,14400.0
TXN-SALE-00720-102,2026-06-17,102,20,East,900.0
TXN-SALE-00720-103,2026-06-17,103,12,West,3000.0
TXN-SALE-00720-104,2026-06-17,104,37,South,2405.0
TXN-SALE-00721-101,2026-06-18,101,41,North,49200.0
TXN-SALE-00721-102,2026-06-18,102,20,East,900.0
TXN-SALE-00721-103,2026-06-18,103,25,North,6250.0
TXN-SALE-00721-104,2026-06-18,104,15,South,975.0
TXN-SALE-00722-101,2026-06-19,101,29,North,34800.0
TXN-SALE-00722-102,2026-06-19,102,15,West,675.0
TXN-SALE-00722-103,2026-06-19,103,29,South,7250.0
TXN-SALE-00722-104,2026-06-19,104,15,North,975.0
TXN-SALE-00723-101,2026-06-20,101,44,South,52800.0
TXN-SALE-00723-102,2026-06-20,102,11,West,495.0
TXN-SALE-00723-103,2026-06-20,103,51,South,12750.0
TXN-SALE-00723-104,2026-06-20,104,33,West,2145.0
TXN-SALE-00724-101,2026-06-21,101,35,West,42000.0
TXN-SALE-00724-102,2026-06-21,102,24,South,1080.0
TXN-SALE-00724-103,2026-06-21,103,38,East,9500.0
TXN-SALE-00724-104,2026-06-21,104,26,East,1690.0
TXN-SALE-00725-101,2026-06-22,101,22,East,26400.0
TXN-SALE-00725-102,2026-06-22,102,32,South,1440.0
TXN-SALE-00725-103,2026-06-22,103,41,North,10250.0
TXN-SALE-00725-104,2026-06-22,104,27,North,1755.0
TXN-SALE-00726-101,2026-06-23,101,20,North,24000.0
TXN-SALE-00726-102,2026-06-23,102,32,North,1440.0
TXN-SALE-00726-103,2026-06-23,103,8,North,2000.0
TXN-SALE-00726-104,2026-06-23,104,24,South,1560.0
TXN-SALE-00727-101,2026-06-24,101,24,North,28800.0
TXN-SALE-00727-102,2026-06-24,102,32,North,1440.0
TXN-SALE-00727-103,2026-06-24,103,17,East,4250.0
TXN-SALE-00727-104,2026-06-24,104,29,West,1885.0
TXN-SALE-00728-101,2026-06-25,101,20,South,24000.0
TXN-SALE-00728-102,2026-06-25,102,32,North,1440.0
TXN-SALE-00728-103,2026-06-25,103,36,South,9000.0
TXN-SALE-00728-104,2026-06-25,104,29,North,1885.0
TXN-SALE-00729-101,2026-06-26,101,17,North,20400.0
TXN-SALE-00729-102,2026-06-26,102,34,South,1530.0
TXN-SALE-00729-103,2026-06-26,103,29,South,7250.0
TXN-SALE-00729-104,2026-06-26,104,12,South,780.0
